bn:00005258n;Arabian Peninsula;arabia_628.44;arab_556.21;saudi arabia_496.95;arabian peninsula_376.91;yemen_296.03;saudi_216.84;hejaz_197.76;bedouin_168.72;persian gulf_133.93
bn:00005259n;Dromedary;camel_1472.3;dromedary_563.53;zoo_248.07;animal_231.75;bactrian camel_211.28;domesticate_167.66;penis_165.78;specie_160.13;hybrid_131.26
bn:00005260n;Coffea arabica;coffee_4238.82;caffeine_694.3;arabica_505.03;bean_340.31;coffee bean_313.91;robusta_239.14;coffea arabica_236.18;export_192.19;horton_158.12
bn:00005261n;Eastern Desert;desert_484.43;egypt_292.19;egyptian_247.82;eastern desert_150.99;sahara_121.68;wadi_107.13;nile_101.16;monastery_78.89;red sea_66.72
bn:00005262n;Arabian Desert;desert_703.26;dubai_188.68;sahara_178.79;precipitation_158.54;yemen_156.98;saudi arabia_147.83;arabian desert_123.02;rainfall_118.62;arabia_108.01
bn:00005263n;Persian Gulf;persian gulf_1125.53;bahrain_1078.76;iran_559.84;iranian_315.62;gulf_301.13;persian_267.09;manama_174.37;bahraini_162.16;bushehr_156.61
bn:00005264n;Jasminum sambac;jasmine_476.62;flower_365.27;jasminum sambac_153.3;fragrance_123.69;kris_105.37;scent_92.14;perfume_79.82;mallige_75.16;leu_70.32
bn:00005265n;One Thousand and One Nights;tale_1108.94;story_480.26;storey_416.69;scheherazade_413.55;arabian nights_379.13;nights_374.91;arabic_334.76;sinbad_286.86;translation_234.15
bn:00005266n;Arabian Sea;karachi_672.27;port_443.51;gwadar_368.66;arabian sea_350.01;sea_259.58;pakistan_188.63;island_157.43;sindh_95.49;ocean_79.22
bn:00005267n;Arabic language;arabic_2773.95;dialect_1015.0;vowel_853.91;language_789.1;consonant_646.09;verb_513.04;aramaic_422.53;word_373.33;speak_342.69
bn:00005268n;Arabic alphabet;vowel_1295.43;letter_1271.22;arabic_1252.37;alphabet_643.11;consonant_513.15;apostrophe_402.17;word_388.95;ligature_371.33;language_336.1
bn:00005270n;Arabidopsis;a._161.12;chloroplast_108.3;crucihimalaya_89.76;al-shehbaz_83.79;arabidopsis_68.46;rockcress_64.69;brassicaceae_58.02;bursifolia_38.9;plant_34.33
bn:00005271n;Arabidopsis lyrata;arabidopsis lyrata_79.69;a._73.16;crucihimalaya_45.88;arabidopsis_34.7;olimarabidopsis_17.3;bursifolia_17.09;specie_16.36;arabidopsis thaliana_15.89;wallichii_14.12
bn:00005272n;Arabidopsis thaliana;plant_1272.32;gene_1080.47;genome_470.31;flower_321.44;arabidopsis_311.49;auxin_284.23;arabidopsis thaliana_275.56;dna_265.6;organism_265.08
bn:00005274n;Arabis;rockcress_156.54;arabis_88.69;pollen_87.37;orchid_79.91;l._78.75;genus_78.12;arabidopsis_64.36;a._57.19;al-shehbaz_43.71
bn:00005277n;Arabis glabra;rockcress_56.25;rapae_36.73;plant_30.25;larva_27.77;arabis glabra_21.74;p._18.75;tower mustard_17.14;caterpillar_13.46;host_12.55
bn:00005278n;Arabist;arabic_701.78;arabist_128.15;arab_103.49;vowel_102.83;consonant_100.75;verb_83.12;moroccan_81.04;mozarabs_80.66;islam_79.89
bn:00005279n;Araceae;araceae_368.15;anthurium_142.91;endemic_119.06;habitat loss_113.24;ecuador_105.48;plant_101.72;moist_96.8;subtropical_94.72;species_89.36
bn:00005280n;Arachis;krapov_322.68;mart._161.84;w.c._134.51;greg_95.47;benth_92.36;legume_74.59;et al_70.78;mart_61.1;l._57.11
bn:00005281n;Peanut;peanut_2193.24;nut_359.16;peanut butter_281.73;peanut oil_160.93;carver_152.0;roast_143.97;cashew_142.62;allergy_138.07;sauce_91.37
bn:00005282n;Arachnid;spider_1568.04;arachnid_655.0;arthropod_600.46;scorpion_510.41;leg_373.08;venom_324.83;specie_322.4;mite_311.13;tarantula_300.61
bn:00005284n;Arachnoid mater;csf_486.04;brain_429.62;pia mater_323.58;arachnoid_313.39;spinal cord_291.75;meningitis_290.43;dura mater_217.05;cyst_207.17;epidural_191.94
bn:00005285n;Arachnophobia;spider_808.87;fear_480.73;phobia_165.39;arachnophobia_104.28;arachnid_103.89;web_76.19;prey_69.31;mandy_56.76;amygdala_55.35
bn:00005286n;Yasser Arafat;palestinian_4517.42;arafat_1884.75;israeli_1694.42;hamas_1690.4;israel_1687.46;plo_1539.72;fatah_1258.03;palestinians_1010.41;palestine_808.13
bn:00005287n;Arafura Sea;b0e0e6_476.01;island_286.99;scope_279.07;background_230.71;sea_229.41;row_212.19;arafura sea_202.74;style_181.7;indo-pacific_180.81
bn:00005288n;Louis Aragon;poet_523.82;pcf_476.38;fondane_370.19;poetry_335.44;tzara_316.05;poem_312.01;writer_227.08;surrealist_223.67;louis aragon_160.06
bn:00005289n;Aragon;aragon_740.51;zaragoza_458.28;aragonese_336.42;district_189.51;huesca_185.26;aragón_91.93;spain_82.97;catalan_60.31;spanish_59.16
bn:00005290n;Aragonite;mineral_768.21;shell_750.72;aragonite_746.07;calcite_630.19;pearl_390.1;calcium carbonate_338.64;crystal_332.76;bivalve_274.88;mollusc_221.58
bn:00005291n;Araguaia River;river_232.91;tocantins_157.47;araguaia_152.79;araguaia river_95.59;otter_68.55;tocantins river_65.57;amazon_57.55;amazon river_54.88;goiás_54.73
bn:00005292n;Arak (drink);coconut_269.55;arak_254.07;moonshine_217.22;arrack_215.73;alcohol_171.09;distil_158.72;ouzo_148.89;drink_140.94;soju_135.21
bn:00005293n;Aral Sea;water_897.57;aral sea_816.32;uzbekistan_504.2;lake_480.11;basin_230.82;sea_211.04;irrigation_197.03;aral_195.33;kazakhstan_183.84
bn:00005295n;Aralia;aralia_107.46;genus_100.89;polyscias_96.58;arthrophyllum_86.79;orchid_78.07;fatsia_59.23;araliaceae_41.98;aralia spinosa_41.37;hybrid_35.64
bn:00005296n;Aralia elata;kimchi_68.62;dish_66.57;rice_54.3;soup_49.34;bugak_48.91;cuisine_48.76;aralia elata_45.36;dureup_43.31;korean_39.58
bn:00005298n;Aralia nudicaulis;aralia nudicaulis_42.54;notch_29.66;chamaephyte_26.42;wild sarsaparilla_25.83;sarsaparilla_24.51;paniculata_24.5;subshrub_22.95;aralia_21.64;lomatium_20.85
bn:00005299n;Angelica sinensis;ginseng_188.41;angelica_104.31;acutiloba_81.27;herb_68.2;root_66.22;soup_53.56;use_45.81;chinese_44.96;myrrh_44.18
bn:00005300n;Araliaceae;araliaceae_372.38;endemic_133.88;plant_121.55;schefflera_117.33;species_112.32;downloaded_104.6;family_89.53;osmoxylon_67.61;source_51.33
bn:00005302n;Aram Khachaturian;composer_1095.77;symphony_1008.8;armenian_995.62;armenia_600.32;yerevan_516.01;khachaturian_463.46;shostakovich_443.05;armenians_332.34;soviet_287.3
bn:00005304n;Arameans;bc_2233.3;assyrian_2015.55;assyria_1837.35;assyrians_1068.58;syria_849.28;mesopotamia_800.47;babylonia_697.38;aramaic_667.31;babylon_649.87
bn:00005305n;Aramaic language;aramaic_2294.6;language_1537.38;hebrew_936.9;dialect_797.75;syriac_630.67;arabic_606.75;assyrian_535.7;speak_470.32;semitic_457.46
bn:00005306n;Aramaic alphabet;aramaic_1188.27;vowel_872.88;hebrew_779.86;language_691.19;alphabet_681.43;script_658.87;letter_606.8;arabic_367.34;consonant_367.27
bn:00005307n;Arame;seaweed_161.63;kombu_79.18;arame_42.17;japanese_29.02;algae_25.72;kelp_21.85;bicyclis_21.68;kūnbù_21.13;alginate_19.51
bn:00005310n;Limpkin;bird_1972.49;family_1251.1;passeriformes_1035.24;order_1019.11;specie_915.32;passerine_637.68;setophaga_509.53;plumage_463.76;bill_390.44
bn:00005311n;Aran Islands;irish_699.79;ireland_544.3;aran islands_360.53;galway_331.31;island_319.96;gaeltacht_248.25;aran_210.6;connemara_140.04;synge_131.02
bn:00005312n;Araneus;araneus_369.39;genus_352.85;spider_251.47;levi_216.92;simon_162.83;thorell_160.66;theraphosidae_153.65;xliii_106.7;arachne_99.09
bn:00005315n;Barn spider;spider_584.64;web_178.79;prey_102.52;charlotte_77.76;wilbur_75.44;arthropod_57.81;silk_57.09;barn spider_53.32;cephalothorax_46.57
bn:00005316n;Aranyaka;vedic_422.27;vedas_277.28;upanishads_245.7;vishnu_213.17;brahmana_206.83;rigveda_199.35;aranyaka_197.58;hinduism_195.91;hindu_187.82
bn:00005317n;Arapaho;cheyenne_2033.19;arapaho_1490.02;lakota_805.37;kiowa_739.21;tribe_650.9;indians_606.42;comanche_578.75;warrior_470.03;custer_428.04
bn:00005318n;Arapaho language;arapaho_586.37;tone_369.94;language_264.57;cheyenne_197.48;massachusett_126.43;vowel_114.14;consonant_68.88;gros ventre_68.34;syllable_65.94
bn:00005319n;Mount Ararat;armenian_1511.9;armenia_1233.03;armenians_550.26;yerevan_480.66;ararat_395.3;mount ararat_324.23;turkey_259.77;nakhchivan_251.7;abovian_209.86
bn:00005322n;Aras River;azerbaijan_843.92;armenian_560.98;armenia_539.23;nakhchivan_368.85;armenians_301.06;turkey_292.24;river_286.06;azerbaijani_280.06;karabakh_214.13
bn:00005324n;Araucaria;new caledonia_367.68;araucaria_330.21;cone_262.51;tree_222.59;specie_217.57;genus_159.48;bunya_156.53;forest_155.32;conifer_155.04
bn:00005325n;Araucaria araucana;chile_436.32;chilean_244.56;tree_199.03;araucaria_198.87;trees_171.19;mapuche_126.84;araucaria araucana_125.76;bunya_116.93;lobb_106.93
bn:00005326n;Araucaria bidwillii;bunya_312.91;trees_169.17;tree_120.23;nut_115.45;pine nut_105.24;araucaria_104.99;seed_79.93;queensland_79.21;cone_68.17
bn:00005327n;Araucaria columnaris;trees_221.46;new caledonia_124.12;tree_102.84;maple_70.95;araucaria_65.22;pine_58.61;conifer_57.33;araucaria columnaris_56.61;cemetery_47.43
bn:00005328n;Araucaria cunninghamii;trees_167.18;tree_118.1;queensland_105.91;hoop pine_89.85;fig_76.42;rainforest_74.11;araucaria cunninghamii_66.52;cemetery_56.87;specie_56.66
bn:00005329n;Araucaria heterophylla;naturalised_802.87;norfolk island_355.97;tree_341.55;trees_209.92;christmas tree_208.17;new caledonia_91.07;bonsai_90.77;catlins_90.14;forest_88.21
bn:00005330n;Araucariaceae;naturalised_406.62;forest_288.02;araucariaceae_263.75;conifer_262.24;cone_257.79;tree_245.38;kauri_233.03;new caledonia_207.24;specie_193.74
bn:00005331n;Araujia;orchid_95.64;genus_77.95;araujia_77.13;hybrid_41.51;sericifera_25.7;apocyanaceae_21.26;sericea_17.41;starflower_7.62;vine_6.71
bn:00005332n;Araujia sericifera;araujia_96.73;chayote_69.97;vine_57.3;plant_57.29;sericifera_34.24;apocyanaceae_29.74;sericea_24.0;fruit_23.99;choko_22.5
bn:00005333n;Leflunomide;sarcoidosis_165.44;leflunomide_127.6;ra_117.86;joint_74.51;disease_72.85;psoriatic arthritis_71.85;teriflunomide_66.49;rheumatoid arthritis_54.37;treatment_52.94
bn:00005334n;Arawak;caribbean_387.28;arawak_338.63;guyana_324.49;island_292.93;indigenous_291.27;americans_249.61;native_240.49;population_223.89;amerindian_202.62
bn:00005335n;Arawakan languages;language_1009.65;speak_239.48;arawakan_229.16;carib_215.6;arawak_212.02;maipurean_136.8;garifuna_125.06;taíno_106.72;caribs_95.97
bn:00005337n;Hand signaling (open outcry);finger_52.21;hand_46.03;thumb_42.2;trading_37.66;signal_33.61;cme_30.0;palm_29.71;gesture_26.55;index finger_26.41
bn:00005338n;Ballista;trebuchet_618.1;siege_566.29;crossbow_552.16;weapon_472.56;ballista_415.79;castle_401.08;cannon_335.76;catapult_334.63;projectile_324.83
bn:00005340n;Arbitral tribunal;arbitration_1810.52;arbitrator_678.46;court_345.11;dispute_321.75;law_211.86;agreement_199.12;party_189.61;tribunal_173.09;arbitral_170.04
bn:00005341n;Arbitrage;arbitrage_1299.7;price_1278.57;market_937.39;bond_533.9;risk_525.41;investor_517.64;trading_467.74;hedge fund_427.15;asset_415.25
bn:00005344n;Arbitration;arbitration_3178.78;dispute_905.94;arbitrator_902.87;mediation_677.71;party_662.25;court_656.8;arbitration clause_359.25;mediator_331.01;agreement_305.33
bn:00005345n;Arbitration clause;arbitration_2426.12;court_655.78;arbitration clause_646.37;arbitrator_521.46;wilko_357.3;consumer_311.73;dispute_301.1;contract_300.94;case_263.45
bn:00005347n;Mandrel;mandrel_513.3;rivet_359.32;lathe_318.51;workpiece_303.34;collet_236.17;broach_222.02;use_177.25;machine_175.67;shotgun_166.53
bn:00005348n;Pergola;garden_919.68;pergola_294.92;plant_109.31;park_98.14;château_95.4;house_84.1;design_72.68;gardens_67.53;arboretum_62.9
bn:00005349n;Arbor Day;tree_417.95;arbor day_388.72;holiday_156.61;day_153.85;plant_126.63;celebrate_113.05;federal holidays_106.3;kilmer_102.96;planting_101.31
bn:00005351n;Arboretum;arboretum_1535.79;botanical garden_400.7;garden_362.72;plant_236.06;tree_154.94;collection_137.56;botanic_107.39;list of botanical gardens in the united states_101.05;shrub_73.82
bn:00005352n;Arboriculture;tree_615.69;arborist_395.1;arboriculture_237.38;crop_142.83;agriculture_122.87;study_116.18;prune_106.05;plant_105.94;branch_86.61
bn:00005353n;Forester;forest_578.64;forestry_378.24;forester_324.68;nolde_115.79;tree_110.54;fire_108.04;marshall_71.94;degree_70.33;wilderness_65.57
bn:00005354n;Arborist;tree_790.26;arborist_577.03;arboriculture_130.5;prune_125.62;mulch_94.22;trees_89.02;forestry_77.1;forest_76.11;urban_62.17
bn:00005356n;Arbovirus;virus_2774.85;mosquito_444.97;disease_441.43;infection_338.76;viral_291.19;yellow fever_258.27;encephalitis_251.46;genome_230.23;rna_225.02
bn:00005357n;Thuja;tree_254.31;cone_235.96;thuja_198.25;conifer_149.28;gypsy moth_109.05;redcedar_95.23;topiary_67.2;snowshoe hare_61.43;larva_59.99
bn:00005358n;Arbutus;tree_159.87;arbutus_150.57;trees_131.38;ramorum_117.72;mushroom_101.4;california_100.75;specie_97.24;madrona_95.28;strawberry tree_61.98
bn:00005359n;Arbutus menziesii;spotted owl_344.08;tree_197.25;forest_178.92;trees_160.77;california_134.45;redwood_109.46;arbutus_103.06;nest_90.1;arbutus menziesii_78.45
bn:00005360n;Arbutus unedo;trees_124.06;strawberry tree_121.92;badnjak_120.61;arbutus unedo_108.88;tree_108.26;fruit_84.12;moonshine_79.8;arbutus_75.01;flower_66.7
bn:00005361n;Electric discharge;arc_1532.41;weld_1410.03;electrode_1255.57;voltage_1188.35;lamp_722.03;current_684.58;tube_591.35;gas_551.85;plasma_484.2
bn:00005362n;Arc (geometry);circle_555.66;angle_526.83;arc_522.29;curve_388.37;parabola_264.06;radian_261.51;point_217.93;radius_199.56;length_178.89
bn:00005364n;Flying buttress;cathedral_585.41;church_465.78;nave_338.84;window_315.67;gothic_294.46;vault_288.59;romanesque_226.58;buttress_223.99;aisle_223.7
bn:00005365n;Inverse trigonometric functions;function_983.49;angle_742.75;sine_448.16;trigonometric function_442.81;equation_345.75;complex number_328.52;triangle_316.85;cosine_308.57;derivative_298.49
bn:00005366n;Inverse trigonometric functions;function_983.49;angle_742.75;sine_448.16;trigonometric function_442.81;equation_345.75;complex number_328.52;triangle_316.85;cosine_308.57;derivative_298.49
bn:00005367n;Inverse trigonometric functions;function_983.49;angle_742.75;sine_448.16;trigonometric function_442.81;equation_345.75;complex number_328.52;triangle_316.85;cosine_308.57;derivative_298.49
bn:00005368n;Arc lamp;lamp_1404.79;light_765.36;arc_432.53;voltage_397.29;arc lamp_319.95;lighting_310.98;bulb_248.1;tesla_236.22;filament_228.56
bn:00005369n;Inverse trigonometric functions;function_983.49;angle_742.75;sine_448.16;trigonometric function_442.81;equation_345.75;complex number_328.52;triangle_316.85;cosine_308.57;derivative_298.49
bn:00005370n;Inverse trigonometric functions;function_983.49;angle_742.75;sine_448.16;trigonometric function_442.81;equation_345.75;complex number_328.52;triangle_316.85;cosine_308.57;derivative_298.49
bn:00005371n;Inverse trigonometric functions;function_983.49;angle_742.75;sine_448.16;trigonometric function_442.81;equation_345.75;complex number_328.52;triangle_316.85;cosine_308.57;derivative_298.49
bn:00005372n;Arca (genus);ark_49.39;clam_25.27;sowerby_14.21;shell_13.37;arca zebra_12.14;turkey wing_11.67;barbatia_11.0;arcidae_10.16;kobelt_9.06
bn:00005374n;Arcade (architecture);arcade_747.04;market_165.58;building_138.87;church_121.42;street_97.65;arch_90.24;romanesque_87.11;lane_83.34;window_78.24
bn:00005375n;Arcadia;arcadia_1307.77;megalopoli_277.08;tripoli_130.06;harlock_120.38;list of settlements in arcadia_92.54;greece_88.06;arcadian_84.47;megalopolis_78.26;anthochori_70.8
bn:00005378n;Arcangelo Corelli;sonata_1150.65;violin_1055.21;concerto_800.57;trumpet_685.83;op_644.24;horn_413.17;piano_337.97;no._293.89;corelli_289.28
bn:00005379n;Secret (liturgy);password_646.38;mass_189.63;missal_188.42;prayer_163.6;priest_116.82;tridentine_88.45;hermetic_82.69;qabalah_75.66;user_70.28
bn:00005380n;Degree (angle);angle_1224.75;radian_436.88;circle_432.06;degree_330.23;triangle_321.59;length_272.19;sine_232.76;measure_217.27;hipparchus_207.46
bn:00005381n;Arcella;arcella_53.41;bar_37.28;amoeba_33.82;text_24.55;testate_18.69;fontsize_17.74;montefredane_17.15;xs_16.38;till_14.95
bn:00005383n;Arceuthobium;mistletoe_385.0;wiens_117.25;tree_103.63;dwarf_87.67;hawksw_79.88;host_70.43;arceuthobium_65.66;a._60.9;abert_59.65
bn:00005385n;Arches of the foot;foot_499.32;plantar_402.4;muscle_211.32;arch_194.18;toe_156.38;medial_151.25;bone_147.72;metatarsal_134.59;fasciitis_123.65
bn:00005386n;Archway (solitaire);pile_33.32;card_30.85;game_21.71;tableau_17.15;pack_16.63;entryway_15.61;ace_15.39;foundation_14.3;solitaire_14.27
bn:00005387n;Arch;arch_1337.41;bridge_363.4;file_335.99;jpg_322.24;vault_261.42;romanesque_241.88;skew arch_167.48;roman_165.21;rib_149.0
bn:00005389n;Archaea;archaea_1277.0;cell_1243.46;organism_1219.5;bacterium_1108.27;gene_571.04;virus_569.49;dna_566.56;eukaryotes_516.74;protein_463.27
bn:00005391n;Archaeology;archaeology_1809.83;archaeological_636.67;archaeologist_533.78;excavation_340.07;anthropology_241.69;cursive_192.19;site_148.19;study_100.01;minuscule_97.52
bn:00005392n;Archaeopteryx;bird_1881.82;feather_1374.62;archaeopteryx_1360.23;dinosaur_1306.15;specimen_872.7;fossil_690.98;theropod_535.71;microraptor_334.81;deinonychus_262.52
bn:00005394n;Archaeornithes;tetrapod_90.79;subclass_71.64;bird_60.41;amniotes_49.42;archaeornithes_43.73;amphibian_43.31;reptile_31.76;classification_24.11;archaeopteryx_23.89
bn:00005395n;Archean;rock_524.56;archean_509.19;craton_347.24;earth_306.28;proterozoic_280.16;crust_242.84;fossil_203.48;ga_192.21;belt_187.19
bn:00005396n;Archaism;proverb_598.18;language_453.04;dialect_389.71;verb_354.44;word_290.04;subjunctive_286.83;use_252.88;occitan_175.79;form_171.55
bn:00005398n;Archangel;angel_1535.79;archangel_1018.38;gabriel_687.4;michael_624.48;god_618.41;uriel_406.21;raphael_270.93;heaven_172.4;satan_152.93
bn:00005399n;Archbishop;archbishop_1282.72;bishop_596.08;anselm_395.94;becket_230.5;archdiocese_151.01;metropolitan_118.34;diocese_97.79;priest_74.83;canterbury_71.94
bn:00005401n;Archdeacon;archdeacon_833.49;bishop_416.66;diocese_362.7;reverend_210.22;priest_149.66;archdeaconry_135.96;church_135.18;diocesan_101.95;deacon_98.26
bn:00005406n;Archduke;archduke_574.03;austria_396.67;title_377.75;habsburg_349.38;emperor_294.17;duke_267.43;austrian_233.81;prince_216.92;king_203.76
bn:00005407n;Archegonium;gametophyte_272.83;sporophyte_238.23;moss_234.31;liverwort_174.77;plant_170.11;bog moss_168.42;archegonium_140.43;fern_127.97;bryophyte_125.14
bn:00005408n;Archenteron;cell_110.04;animal_108.47;starfish_103.63;embryo_100.33;endoderm_92.07;archenteron_89.48;mesoderm_84.5;mouth_76.13;coelom_75.71
bn:00005414n;Banded archerfish;archerfish_742.91;fish_277.17;water_133.26;chatareus_120.51;aquarium_117.15;brackish_79.43;tool_77.63;prey_74.46;toxotes_64.81
bn:00005415n;Archery;bow_1975.41;archery_1447.19;arrow_1118.91;archer_897.33;crossbow_316.02;string_260.06;longbow_252.53;shoot_201.12;draw_184.64
bn:00005416n;Arches National Park;arch_469.38;utah_372.85;arches national park_191.68;moab_159.19;national park_117.24;sandstone_113.19;rock_99.54;jpg_85.3;canyon_78.54
bn:00005418n;Archetype;archetype_816.57;jung_370.35;plato_280.86;archetypal_260.55;unconscious_155.71;mcluhan_139.01;conceptual_137.15;model_110.55;frye_108.9
bn:00005425n;Columbian mammoth;mammoth_674.73;elephant_478.93;fossil_382.5;woolly mammoth_333.13;columbian mammoth_194.11;tusk_145.91;pleistocene_135.37;animal_133.61;bone_116.79
bn:00005426n;Orcein;lichen_881.99;dye_634.2;purple_348.99;violet_182.98;color_182.22;orcein_107.69;fungus_101.95;tyrian purple_86.14;mordant_75.18
bn:00005428n;Archilochus (bird);genus_171.68;peregrine_56.96;hummingbird_51.16;peregrine falcon_49.55;species_41.63;falco peregrinus_35.15;chlorostilbon_29.96;coeligena_26.82;falcon_23.96
bn:00005430n;Archimedes;archimedes_1320.42;sphere_181.39;circle_179.05;bc_162.27;mathematics_159.39;mathematician_151.64;volume_141.15;marcellus_122.16;syracuse_119.78
bn:00005431n;Archimedes' principle;fluid_392.95;object_373.38;weight_356.04;buoyancy_309.02;archimedes_304.79;force_298.52;pendulum_271.77;mass_168.03;lock_148.6
bn:00005433n;Archipallium;cortex_245.28;neocortex_232.55;allocortex_131.63;pallium_129.3;cerebral cortex_129.03;amygdala_104.25;layer_99.03;brain_90.52;hippocampus_90.03
bn:00005434n;Archipelago;island_3007.82;archipelago_1524.1;tuvalu_352.14;islands_289.75;shetland_225.67;orkney_193.9;åland_188.12;mainland_184.02;hebride_172.38
bn:00005435n;Designer;architect_1467.58;design_1127.81;architecture_771.96;gaudí_754.06;speer_583.25;building_496.41;architectural_443.57;pei_392.81;vanbrugh_373.74
bn:00005437n;Architectural engineering;engineering_743.4;building_308.46;design_273.19;architectural engineering_204.78;construction_194.06;engineer_185.46;structural_176.84;technology_172.31;architecture_159.96
bn:00005439n;Plan (drawing);drawing_386.02;projection_272.31;design_167.32;plan_154.28;object_152.06;view_100.33;floor plan_90.76;architect_86.38;project_85.54
bn:00005440n;Architectural style;style_739.54;architecture_591.24;gothic_511.14;building_448.75;romanesque_320.76;jpg_269.66;revival_254.39;architect_250.15;cathedral_247.79
bn:00005442n;Architecture;architecture_2203.76;architect_422.29;architectural_358.8;design_323.69;building_304.57;landscape architecture_169.59;style_104.21;beaux-arts_87.49;construction_69.87
bn:00005444n;Computer architecture;instruction_1949.41;processor_905.75;computer_851.69;memory_613.92;cpu_581.94;register_481.9;architecture_429.83;system_375.23;machine_320.84
bn:00005445n;Giant squid;giant squid_908.98;squid_702.34;sperm whale_358.02;cephalopod_301.51;tentacle_261.0;specimen_188.76;ichthyosaur_184.44;kraken_179.13;octopus_176.7
bn:00005448n;Archive;archives_2078.4;archive_655.96;archivist_444.88;archival_424.81;record_259.55;collection_251.47;document_179.82;repository_99.69;library_94.62
bn:00005450n;Archivist;archives_771.13;archivist_750.46;archival_353.63;library_266.26;record_239.36;collection_229.17;librarian_188.09;archive_174.3;preservation_136.76
bn:00005452n;Archosargus;seabream_180.26;valenciennes_47.14;genus_41.49;porgy_40.48;till_28.5;color_26.54;dentex_24.77;text_22.58;bar_22.19
bn:00005453n;Archosargus probatocephalus;sheepshead_109.53;fish_104.61;bay_53.77;pelican_44.58;seabream_32.25;drum_26.89;bait_21.65;bream_21.24;black bream_21.17
bn:00005455n;Archosaur;dinosaur_1529.18;archosaurs_609.55;crocodilian_506.82;ichthyosaur_490.64;reptile_477.97;triassic_458.02;pterosaur_451.35;bird_413.53;plesiosaur_384.89
bn:00005457n;High priest (Latter Day Saints);church_1333.11;priesthood_1060.54;quorum_683.3;tutu_600.56;lds_467.67;ordain_357.05;newman_344.5;bishop_336.43;strang_330.56
bn:00005458n;Ark clam;bivalve_371.14;clam_307.91;shell_292.06;mozambique_251.64;hinge_152.63;geoduck_133.92;linnaeus_127.55;arcidae_120.81;ark_111.88
bn:00005459n;Minute of arc;rifle_466.97;angle_382.42;sniper_352.55;distance_345.92;sight_310.51;reticle_301.15;telescopic sight_247.3;moa_219.19;radian_213.8
bn:00005461n;Arctic;arctic_2703.3;ice_770.56;greenland_293.6;sea_284.8;temperature_180.65;arctic ocean_173.4;polar region_144.2;region_135.28;expedition_114.84
bn:00005462n;Galoshes;shoe_504.3;footwear_124.0;galosh_112.96;wear_111.07;rubber_90.43;clog_86.22;boot_85.88;sole_77.17;patten_75.18
bn:00005463n;Canadian Arctic Archipelago;island_1068.74;archipelago_245.28;nunavut_215.32;canadian arctic archipelago_180.17;uninhabited_172.47;baffin island_134.86;qikiqtaaluk region_115.48;frobisher bay_107.23;canadian arctic islands_98.16
bn:00005464n;Arctic char;lake_336.41;trout_257.38;arctic char_236.44;fish_187.31;reindeer_144.36;brook trout_127.47;caribou_114.66;char_113.3;varden_85.34
bn:00005465n;Arctic Circle;arctic_994.18;arctic circle_359.76;ice_199.99;sun_141.41;latitude_118.86;greenland_114.68;arctic ocean_103.13;russia_89.48;temperature_88.42
bn:00005466n;Arctic ground squirrel;genus_251.45;rat_224.95;golden eagle_211.26;brown bear_184.46;prey_171.7;mouse_171.31;grizzly bear_149.81;squirrel_145.27;grizzly_124.51
bn:00005467n;Arctic hare;hare_293.63;golden eagle_220.33;prey_195.14;lepus_162.09;arctic hare_136.57;snowshoe hare_107.82;arctic_100.16;camouflage_98.9;tundra_70.26
bn:00005468n;Cladonia rangiferina;lichen_1217.65;caribou_323.5;fungus_162.1;moss_158.68;reindeer_152.59;herd_106.18;specie_99.18;thallus_97.68;grow_90.86
bn:00005469n;Arctic Ocean;arctic_1475.01;ice_1224.52;sea_759.54;water_581.36;arctic ocean_546.7;ocean_524.75;temperature_257.04;greenland_240.64;surface_236.0
bn:00005470n;Papaver nudicaule;poppy_260.92;papaver_93.21;flower_52.68;iceland poppy_32.53;papaver rhoeas_32.47;meconella_30.42;papaver somniferum_30.39;ruthenica_29.72;capsule_27.18
bn:00005472n;Salix arctica;willow_531.0;native_251.68;ssp_109.92;iqaluit_83.76;alpine_79.15;arctic willow_71.75;saxifrage_65.74;inuit_61.88;indian-paintbrush_54.33
bn:00005473n;Arctic wolf;wolf_1003.46;polar bear_244.51;gray wolf_209.5;arctic_116.48;arctic wolf_105.02;mowat_99.16;prey_65.34;animal_64.75;island_64.38
bn:00005475n;Binturong;binturong_238.43;zoo_193.11;slow loris_158.72;animal_148.53;civet_144.63;specie_141.81;pet_82.2;prehensile_76.17;tail_68.46
bn:00005477n;Arctiidae;arctiidae_285.08;moth_179.75;genus_115.64;family_86.76;species_76.25;contain_62.45;dubatolov_58.77;find_58.43;arctiinae_57.87
bn:00005479n;Arctium lappa;burdock_188.13;sushi_115.22;tempura_80.96;arctium lappa_55.69;ingredient_52.52;essiac_51.85;gobō_49.38;root_45.76;rice_41.81
bn:00005480n;Arctium minus;burdock_32.04;burryman_16.87;arctium minus_16.67;seedhead_15.47;lesser burdock_11.71;arctium lappa_10.08;gobō_9.89;flower_9.38;root_7.32
bn:00005482n;Arctocephalus;lc_2390.66;genus_1999.11;lr\/lc_1242.13;dd_726.78;subfamily_368.28;vu_345.23;fur seal_240.91;family_213.5;nt_189.52
bn:00005483n;Guadalupe fur seal;fur seal_149.31;specie_101.89;guadalupe fur seal_69.64;endemic_57.09;forest_51.56;tundra_48.7;cdfg_47.76;ecoregion_42.22;soil_40.5
